Module	#	Kind	Table	Field #	Field Name	Level	Data Type	Length	XBRL GL Taxonomy Element	Referenced Table	Dictionary Entry Name	Description	Object Class Term Qualifier	Object Class Term	Property Term Qualifier	Property Term	Datatype Qualifier	Representation term	Associated Object Class Term Qualifier	Associated Object Class
INV	62	BBIE	Physical Inventory File	6	Inventory Stocking UOM	1	TEXT	25	gl-bus:measurableUnitOfMeasure with gl-bus:measurableQualifier = 'stocking'		ADS_ Physical Inventory. Stocking_ Unit Of Measurement	Unit of measure used associated with the quantity used for stocking inventory	ADS	Physical Inventory	Stocking	Unit Of Measurement				
INV	62	BBIE	Physical Inventory File	7	Quantity On Hand System	1	NUMERIC		gl-bus_measurableQuantity with gl-bus:measurableQualifier 'system'		ADS_ Physical Inventory. System_ On Hand. Quantity	Quantity on hand at last physical count per system	ADS	Physical Inventory	System	On Hand		Quantity		
INV	62	BBIE	Physical Inventory File	8	Quantity On Hand Physical Count	1	NUMERIC		gl-bus_measurableQuantity		ADS_ Physical Inventory. Physical Count_ On Hand. Quantity	Quantity on hand at last physical count per physical count	ADS	Physical Inventory	Physical Count	On Hand		Quantity		
INV	62	ASBIE	Physical Inventory File	9	Entry Operation						ADS_ Physical Inventory. Transaction. ADS_ Entry Operation		ADS	Physical Inventory		Transaction			ADS	Entry Operation
INV	62	BBIE	Physical Inventory File	18	Comment	1	TEXT	100	gl-cor:detailComment		ADS_ Physical Inventory. Comment	"Comments on the count, the variances, or other information captured"	ADS	Physical Inventory		Comment		Text		
INV	62	BBIE	Physical Inventory File	19	Location Longitude	2	NUMERIC		"gh-ehm:geospatialCoordinate Enter a relevant location for this item. Format can be either: - Degrees, minutes, and seconds (DMS): 41&#xB0;24'12.2'N 2&#xB0;10'26.5'E - Degrees and decimal minutes (DMM): 41 24.2028, 2 10.4418 Or - Decimal degrees (DD): 41.40338, 2.17403"		ADS_ Physical Inventory. Location Longitude. Numeric	"Geospatial coordinates using decimal rather than degree format. For example, if the facility is located at 40&#xB0;45'31.7'N 73&#xB0;58'56.1'W, then 40&#xB0;45'31.7'N would be entered as 40.758812."	ADS	Physical Inventory		Location Longitude		Numeric		
INV	62	BBIE	Physical Inventory File	20	Location Latitude	2	NUMERIC		See above: integrated into one field in XBRL GL.		ADS_ Physical Inventory. Location Latitude. Numeric	"Geospatial coordinates using decimal rather than degree format. Using the above example, 73&#xB0;58'56.1'W would be entered as -73.982250."	ADS	Physical Inventory		Location Latitude		Numeric		
INV	62	BBIE	Physical Inventory File	21	Obsolete or Damaged Inventory	2	TEXT	25	"gl-cor:postingStatusDescription = 'slow moving', 'obsolete' or 'damaged'"		ADS_ Physical Inventory. Obsolete or Damaged Inventory. Code	"To assist in identifying inventory quantities that are slow moving, damaged or obsolete"	ADS	Physical Inventory		Obsolete or Damaged Inventory		Code		
INV	62	ASBIE	Physical Inventory File	22	SegmentX						ADS_ Physical Inventory. Classified. ADS_ SegmentX		ADS	Physical Inventory		Classified			ADS	SegmentX
FA	65	ABIE	Fixed Asset Master File	0					"gl-cor:entriesType value = 'master_file' Explicitly defines this as a master file, as per XBRL GL's enumerations.<br>gl-cor:entriesComment value = 'ads:Fixed_Asset_Master_File_YYYYMMDD' [entriesComment] is the descriptive field describing what is common in the collection of information; introducing audit data standard namespace and qualifier for type of collection ties it to this representation. An ads namespace would be created with information associated with the date/versioning of this ADS."		ADS_ Fixed Asset. Details	The Fixed Asset Master File YYYYMMDD table contains location information and product information used to identify the fixed assets in inventory.	ADS	Fixed Asset						
FA	65	RBIE	Fixed Asset Master File	1	Business Unit Code	1	TEXT	25	gl-cor:accountSubID with gl-cor:accountSubType of 'Business_Unit'	Business_Unit_Listing	ADS_ Fixed Asset. Auditing. ADS_ Business Unit	"Used to identify the business unit, region, branch, and so on at the level that financial statements are being audited. Must match a Business Unit Code in the Business Unit Listing file."	ADS	Fixed Asset		Auditing			ADS	Business Unit
FA	65	BBIE	Fixed Asset Master File	2	Location ID	1	TEXT	75	"For XBRL GL, A location that is forced to be unique isn't a single field; concatentate the Business_Unit_Code and Location_Codes's XBRL GL concepts to tie back (need to consider interrelationships with other files)."		ADS_ Fixed Asset. Location ID. Identifier	Unique identifier for organizations. May require a concatenation of items such as Business Unit Code and Location Code.	ADS	Fixed Asset		Location ID		Identifier		
FA	65	BBIE	Fixed Asset Master File	3	Location Code	1	TEXT	25	gl-bus:organizationAddressLocationIdentifier		ADS_ Fixed Asset. Location Code	"Code used to identify fixed asset location at local, rather than organizational, level."	ADS	Fixed Asset		Location Code		Code		
FA	65	BBIE	Fixed Asset Master File	4	Location Description	2	TEXT	100	gl-bus:organizationAddressDescription		ADS_ Fixed Asset. Location Description	Textual description of location identified by Location Code.	ADS	Fixed Asset		Location Description		Text		
FA	65	BBIE	Fixed Asset Master File	5	Fixed Asset ID	1	TEXT	100	"For XBRL GL, Fixed_Asset_Code isn't forced to be unique; concatentate the Business_Unit_Code and Fixed_Asset_Code's XBRL GL concepts to tie back (need to consider interrelationships with other files)"		ADS_ Fixed Asset. ID. Identifier	"Unique identifier; may require a concatenation, such as Business Unit Code + Fixed Asset Code."	ADS	Fixed Asset		ID		Identifier		
FA	65	BBIE	Fixed Asset Master File	6	Fixed Asset Code	1	TEXT	25	gl-bus:measurableID where gl-bus:measurableCode = 'FA'		ADS_ Fixed Asset. Code	An internal ID at the local level for tracking this fixed asset.	ADS	Fixed Asset		Code		Code		
FA	65	BBIE	Fixed Asset Master File	7	Fixed Asset Description	1	TEXT	100	gl-bus:measurableDescription		ADS_ Fixed Asset. Description	Description of fixed asset.	ADS	Fixed Asset		Description		Text		
FA	65	BBIE	Fixed Asset Master File	8	Fixed Asset Bar Code	2	TEXT	25	gl-bus:measurableIDOther		ADS_ Fixed Asset. Bar Code	"UPC or other external identifier, such as the product code from a primary vendor."	ADS	Fixed Asset		Bar Code		Code		
FA	65	BBIE	Fixed Asset Master File	9	Serial Number	2	BOOLEAN	5	"For XBRL GL, Serial Number and Lot Number are not two separate Boolean fields, but a selection from an enumerated value and an associated freeform field. For serial only, select 'serial' from gl-ehm:serialLotCode (enumerated: serial, lot, other, neither)and leave gl-ehm:serialLotDescription (freeform) blank. For both serial and lottracked, use 'other' from gl-ehm:serialLotCode and enter SerialAndLot for gl-ehm:serialLotDescription value and an associated freeform field. For serial only, select 'serial' from gl-ehm:serialLotCode (enumerated: serial, lot, other, neither) and leave gl-ehm:serialLotDescriptio n (freeform) blank. For both serial and lot"		ADS_ Fixed Asset. Serial Number. Code	Tracked by serial number. True or false	ADS	Fixed Asset		Serial Number		Code		
FA	65	BBIE	Fixed Asset Master File	10	Lot Number	2	BOOLEAN	5	"For XBRL GL, Serial Number and Lot Number are not two separate Boolean fields, but a selection from an enumerated value and an associated freeform field. For lot only, select 'lot' from gl-ehm:serialLotCode (enumerated: serial, lot, other, neither)and leave gl-ehm:serialLotDescription (freeform) blank. For both serial and lot tracked, use 'other' from gl-ehm:serialLotCode and enter SerialAndLot for gl-ehm:serialLotDescription"		ADS_ Fixed Asset. Lot Number. Code	Tracked by lot number. True or false	ADS	Fixed Asset		Lot Number		Code		
FA	65	BBIE	Fixed Asset Master File	11	Manufacturer ID	2	TEXT	100	gl-ehm:serialLotManufacturer		ADS_ Fixed Asset. Manufacturer ID. Name	Manufacturer of fixed asset.	ADS	Fixed Asset		Manufacturer ID		Name		
FA	65	RBIE	Fixed Asset Master File	12	Vendor ID	2	TEXT	100	gl-cor:identifierCode for internal # with gl-cor:identifierType = 'vendor'		ADS_ Fixed Asset. Primary Vendor. ADS_ Supplier	Unique identifier for the primary vendor of the fixed asset. Must match a Vendor ID in the Vendors file.	ADS	Fixed Asset		Primary Vendor			ADS	Supplier
FA	65	BBIE	Fixed Asset Master File	13	Fixed Asset Group 01	2	TEXT	25	gl-bus:measurableCategory		ADS_ Fixed Asset. Group 01. Code	"Fixed asset grouping descriptor #1, e.g. project."	ADS	Fixed Asset		Group 01		Code		
FA	65	BBIE	Fixed Asset Master File	14	Fixed Asset Group 02	2	TEXT	25	Add as subcategory to glbus:measurableCategory using pipe (|) delimiter.		ADS_ Fixed Asset. Group 02. Code	Fixed asset grouping descriptor #2.	ADS	Fixed Asset		Group 02		Code		
FA	65	BBIE	Fixed Asset Master File	15	Fixed Asset Class	1	TEXT	25	"gl-ehm:measurableClassID (enumerated) to include codes from Inv and PPE (for example, raw material, WIP, finished goods, land, building, F&, etc.), gl-ehm:measurableClassDescription (freeform)"		ADS_ Fixed Asset. Class. Code	"Class of fixed asset, e.g. Land, Buildings, Machinery, etc."	ADS	Fixed Asset		Class		Code		
FA	65	BBIE	Fixed Asset Master File	16	Fixed Asset Quantity On Hand	1	NUMERIC		gl-bus_measurableQuantity		ADS_ Fixed Asset. Quantity On Hand. Numeric	Quantity of fixed asset items on hand.	ADS	Fixed Asset		Quantity On Hand		Numeric		
FA	65	BBIE	Fixed Asset Master File	17	Fixed Asset Original Cost	1	NUMERIC		Using gl-bus:measurableCostPerUnit in a parallel measurable structure with gl-bus:measurableQualifier = 'original_cost'		ADS_ Fixed Asset. Original Cost. Amount	Original cost of the fixed asset.	ADS	Fixed Asset		Original Cost		Amount		
FA	65	BBIE	Fixed Asset Master File	18	Fixed Asset Replacement Cost	2	NUMERIC		Using gl-bus:measurableCostPerUnit in a parallel measurable structure with gl-bus:measurableQualifier = 'replacement_cost'		ADS_ Fixed Asset. Replacement Cost. Amount	Replacement cost of the fixed asset.	ADS	Fixed Asset		Replacement Cost		Amount		
FA	65	BBIE	Fixed Asset Master File	19	Fixed Asset Fair Value	2	NUMERIC		Using gl-bus:measurableCostPerUnit in a parallel measurable structure with gl-bus:measurableQualifier = 'fair_value'		ADS_ Fixed Asset. Fair Value. Amount	Fair value of the fixed asset.	ADS	Fixed Asset		Fair Value		Amount		
FA	65	BBIE	Fixed Asset Master File	20	Fixed Asset Depreciable Basis	2	NUMERIC		Using gl-bus:measurableCostPer Unit in a parallel measurable structure with gl-bus:measurableQualifie r = 'depreciable_basis'		ADS_ Fixed Asset. Depreciable Basis. Amount	Depreciable basis of the fixed asset.	ADS	Fixed Asset		Depreciable Basis		Amount		
FA	65	BBIE	Fixed Asset Master File	21	Fixed Asset Salvage Value	2	NUMERIC		Using gl-bus:measurableCostPerUnit in a parallel measurable structure with gl-bus:measurableQualifie r = 'salvage_value'		ADS_ Fixed Asset. Salvage Value. Amount	Salvage value of the fixed asset.	ADS	Fixed Asset		Salvage Value		Amount		
FA	65	BBIE	Fixed Asset Master File	22	Fixed Asset Net Book Value	2	NUMERIC		"gl-cor:amount(As this is the value that ties to books, it is the primary amount. Other amounts are placed in parallel measurable structures.)"		ADS_ Fixed Asset. Net Book Value. Amount	Net book value of the fixed asset.	ADS	Fixed Asset		Net Book Value		Amount		
FA	65	BBIE	Fixed Asset Master File	23	Fixed Asset Accumulated Depreciation	1	NUMERIC		gl-bus:dmAmount		ADS_ Fixed Asset. Accumulated depreciation. Amount	Accumulated depreciation of the fixed asset.	ADS	Fixed Asset		Accumulated depreciation		Amount		
FA	65	BBIE	Fixed Asset Master File	24	Fixed Asset Useful Life	1	NUMERIC		gl-bus:dmLifeLength		ADS_ Fixed Asset. Useful Life. Numeric	Total useful life of the fixed asset in months.	ADS	Fixed Asset		Useful Life		Numeric		
FA	65	BBIE	Fixed Asset Master File	25	Fixed Asset Useful Life Remaining	1	NUMERIC		"Rather than remaining life in month, the ending date for depreciation is provided with gl-bus:dmEndDate"		ADS_ Fixed Asset. Useful Life Remaining. Numeric	Remaining useful life of the fixed asset in months.	ADS	Fixed Asset		Useful Life Remaining		Numeric		
FA	65	BBIE	Fixed Asset Master File	26	Currency ID	1	TEXT	25	gl-muc:amountCurrency		ADS_ Fixed Asset. Currency. Code	Identification of the currency used in this report.	ADS	Fixed Asset		Currency		Code		
FA	65	BBIE	Fixed Asset Master File	27	Fixed Asset Acquisition Date	1	DATE		gl-ehm:serialLotOrigination		ADS_ Fixed Asset. Acquisition Date	Date that fixed asset is purchased or acquired.	ADS	Fixed Asset		Acquisition Date		Date		
FA	65	BBIE	Fixed Asset Master File	28	Fixed Asset Inactive Flag	2	BOOLEAN		gl-bus:measurableActive		ADS_ Fixed Asset. Active. Indicator	"Flag indicating whether the fixed asset is inactive, (e.g. idle), or that the fixed asset account is inactive, (i.e. no other activity should be posted to the account)."	ADS	Fixed Asset		Active		Indicator		
FA	65	BBIE	Fixed Asset Master File	29	Fixed Asset In Service Date	1	DATE		gl-bus:measurableStartDateTime		ADS_ Fixed Asset. In Service Date	Date that fixed asset is placed in service.	ADS	Fixed Asset		In Service Date		Date		
FA	65	BBIE	Fixed Asset Master File	30	Fixed Asset Retirement Date	1	DATE		gl-bus:measurableEndDat eTime		ADS_ Fixed Asset. Retirement Date	Date that fixed asset is taken out of service.	ADS	Fixed Asset		Retirement Date		Date		
